SENTENCE_NAME	VIDEO_PATH	SENTENCE	POSE_DIR
c1lkiz9M8xo_7-9-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c1lkiz9M8xo_7-9-rgb_front.mp4	At the same time with your opposite leg, in this case your right leg, you want to step back, ok, step deep enough so you're shorter than they are.	datasets/training_data/train_2D_keypoints/openpose_output/json/c1lkiz9M8xo_7-9-rgb_front
c1lkiz9M8xo_8-9-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c1lkiz9M8xo_8-9-rgb_front.mp4	You want to punch straight to the solar plexis as you twist your hips.	datasets/training_data/train_2D_keypoints/openpose_output/json/c1lkiz9M8xo_8-9-rgb_front
c2KLK-rr89U_10-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c2KLK-rr89U_10-8-rgb_front.mp4	So we draw on our triangular mouth there, and opposed to smiling, we're not going to have that evil of a cat, this cat is just frowning.	datasets/training_data/train_2D_keypoints/openpose_output/json/c2KLK-rr89U_10-8-rgb_front
c2KLK-rr89U_12-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c2KLK-rr89U_12-8-rgb_front.mp4	It'll be a very narrow face.	datasets/training_data/train_2D_keypoints/openpose_output/json/c2KLK-rr89U_12-8-rgb_front
c2KLK-rr89U_20-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c2KLK-rr89U_20-8-rgb_front.mp4	And automatically, our cat looks angry.	datasets/training_data/train_2D_keypoints/openpose_output/json/c2KLK-rr89U_20-8-rgb_front
c2KLK-rr89U_7-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c2KLK-rr89U_7-8-rgb_front.mp4	Basically going to have the top of the lines be flat, and then our circles underneath.	datasets/training_data/train_2D_keypoints/openpose_output/json/c2KLK-rr89U_7-8-rgb_front
c2KLK-rr89U_8-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c2KLK-rr89U_8-8-rgb_front.mp4	Now right away, I haven't drawn anything else, that does not look like the happiest of creature.	datasets/training_data/train_2D_keypoints/openpose_output/json/c2KLK-rr89U_8-8-rgb_front
c4Az5nStT7I_1-2-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c4Az5nStT7I_1-2-rgb_front.mp4	I've chosen Ben to do this segment with us because he gets urinary tract infections pretty easily.	datasets/training_data/train_2D_keypoints/openpose_output/json/c4Az5nStT7I_1-2-rgb_front
c4Az5nStT7I_16-2-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c4Az5nStT7I_16-2-rgb_front.mp4	The reason why we are in the bathroom today is that for some reason cats are drawn to the bathroom when they're not feeling well.	datasets/training_data/train_2D_keypoints/openpose_output/json/c4Az5nStT7I_16-2-rgb_front
c4Az5nStT7I_19-2-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c4Az5nStT7I_19-2-rgb_front.mp4	I would like to advocate feeding your cat wet food which contains a lot of water.	datasets/training_data/train_2D_keypoints/openpose_output/json/c4Az5nStT7I_19-2-rgb_front
c4cLox0Z9AA_15-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c4cLox0Z9AA_15-8-rgb_front.mp4	Those are the stationary commands.	datasets/training_data/train_2D_keypoints/openpose_output/json/c4cLox0Z9AA_15-8-rgb_front
c4cLox0Z9AA_2-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c4cLox0Z9AA_2-8-rgb_front.mp4	Wrong.	datasets/training_data/train_2D_keypoints/openpose_output/json/c4cLox0Z9AA_2-8-rgb_front
c55CH96JXyg_11-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c55CH96JXyg_11-8-rgb_front.mp4	The reason we put smoke detectors up high is because smoke and heat rises and this is what is going to set the detector off.	datasets/training_data/train_2D_keypoints/openpose_output/json/c55CH96JXyg_11-8-rgb_front
c55CH96JXyg_13-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c55CH96JXyg_13-8-rgb_front.mp4	You can get a carbon monoxide at any Home Depot.	datasets/training_data/train_2D_keypoints/openpose_output/json/c55CH96JXyg_13-8-rgb_front
c5SLsQzzdF4_6-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c5SLsQzzdF4_6-3-rgb_front.mp4	You want to use probably just about a tablespoon of shampoo in the basin or sink.	datasets/training_data/train_2D_keypoints/openpose_output/json/c5SLsQzzdF4_6-3-rgb_front
c6difzHesqQ_17-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c6difzHesqQ_17-8-rgb_front.mp4	"""Do you want coffee?"	datasets/training_data/train_2D_keypoints/openpose_output/json/c6difzHesqQ_17-8-rgb_front
c6difzHesqQ_18-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c6difzHesqQ_18-8-rgb_front.mp4	"Do you want a cup?"""	datasets/training_data/train_2D_keypoints/openpose_output/json/c6difzHesqQ_18-8-rgb_front
c6difzHesqQ_27-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c6difzHesqQ_27-8-rgb_front.mp4	Also, there's a lot of room on this page.	datasets/training_data/train_2D_keypoints/openpose_output/json/c6difzHesqQ_27-8-rgb_front
c6difzHesqQ_28-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c6difzHesqQ_28-8-rgb_front.mp4	Some of these things will be happening here so that's how the dialogue functions and that's how we lay it out in the page in the formatting of dialogue.	datasets/training_data/train_2D_keypoints/openpose_output/json/c6difzHesqQ_28-8-rgb_front
c6difzHesqQ_3_4-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c6difzHesqQ_3_4-8-rgb_front.mp4	"Okay, so we have two characters, Evan and Sonia. Evan says ""Hi,"" Sonia says ""Hey,"" and then we come in for a pause."	datasets/training_data/train_2D_keypoints/openpose_output/json/c6difzHesqQ_3_4-8-rgb_front
c6difzHesqQ_5-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c6difzHesqQ_5-8-rgb_front.mp4	So, here's some of the ways in which we can influence dialogue.	datasets/training_data/train_2D_keypoints/openpose_output/json/c6difzHesqQ_5-8-rgb_front
c6difzHesqQ_7-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c6difzHesqQ_7-8-rgb_front.mp4	So, there we have a pause in the dialogue.	datasets/training_data/train_2D_keypoints/openpose_output/json/c6difzHesqQ_7-8-rgb_front
c6difzHesqQ_8-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c6difzHesqQ_8-8-rgb_front.mp4	That's a direction to the actors.	datasets/training_data/train_2D_keypoints/openpose_output/json/c6difzHesqQ_8-8-rgb_front
c7sX43YU__U_1-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c7sX43YU__U_1-8-rgb_front.mp4	You can buy a pipe that is perforated cause this is a thin wall sewer type pipe.	datasets/training_data/train_2D_keypoints/openpose_output/json/c7sX43YU__U_1-8-rgb_front
c7sX43YU__U_11-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c7sX43YU__U_11-8-rgb_front.mp4	On the ends, we are just going to use a can to put in the end and we are going to hold it in place with a little piece of stick.	datasets/training_data/train_2D_keypoints/openpose_output/json/c7sX43YU__U_11-8-rgb_front
c8qCeBSlaOw_0-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c8qCeBSlaOw_0-8-rgb_front.mp4	Now we're going to learn the lift up with your second hand.	datasets/training_data/train_2D_keypoints/openpose_output/json/c8qCeBSlaOw_0-8-rgb_front
c8qCeBSlaOw_17-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c8qCeBSlaOw_17-8-rgb_front.mp4	Hooping at the waist, dipping the hand in, turning, spiraling all the way up into lasso with the second hand.	datasets/training_data/train_2D_keypoints/openpose_output/json/c8qCeBSlaOw_17-8-rgb_front
c8qCeBSlaOw_18-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/c8qCeBSlaOw_18-8-rgb_front.mp4	Nice job.	datasets/training_data/train_2D_keypoints/openpose_output/json/c8qCeBSlaOw_18-8-rgb_front
cBQbvdZQx3g_7-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cBQbvdZQx3g_7-8-rgb_front.mp4	Now this ring is released from the club but 2007 ring is given from the club only after December 1, 2006 and the ring you have to put on the ring on the youngster when they are only about 7 days old.	datasets/training_data/train_2D_keypoints/openpose_output/json/cBQbvdZQx3g_7-8-rgb_front
cBQbvdZQx3g_8-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cBQbvdZQx3g_8-8-rgb_front.mp4	More than 7 days old then the leg will become sore and it would be difficult to put the ring in.	datasets/training_data/train_2D_keypoints/openpose_output/json/cBQbvdZQx3g_8-8-rgb_front
cC5RFhOB1Gk_0-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cC5RFhOB1Gk_0-5-rgb_front.mp4	You have recently wondered what are your rights about free credit report.	datasets/training_data/train_2D_keypoints/openpose_output/json/cC5RFhOB1Gk_0-5-rgb_front
cEmmjObvNZE_11-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cEmmjObvNZE_11-5-rgb_front.mp4	And what a climax is, is where the character makes a revelation.	datasets/training_data/train_2D_keypoints/openpose_output/json/cEmmjObvNZE_11-5-rgb_front
cEmmjObvNZE_21-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cEmmjObvNZE_21-5-rgb_front.mp4	And that's okay.	datasets/training_data/train_2D_keypoints/openpose_output/json/cEmmjObvNZE_21-5-rgb_front
cEmmjObvNZE_31-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cEmmjObvNZE_31-5-rgb_front.mp4	You never want to say, okay, I'm finished.	datasets/training_data/train_2D_keypoints/openpose_output/json/cEmmjObvNZE_31-5-rgb_front
cEmmjObvNZE_5-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cEmmjObvNZE_5-5-rgb_front.mp4	But where are we going?	datasets/training_data/train_2D_keypoints/openpose_output/json/cEmmjObvNZE_5-5-rgb_front
cG6jFsMdpnw_17-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cG6jFsMdpnw_17-8-rgb_front.mp4	So now I know where the shape that I want her eyebrows to be.	datasets/training_data/train_2D_keypoints/openpose_output/json/cG6jFsMdpnw_17-8-rgb_front
cG6jFsMdpnw_3-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cG6jFsMdpnw_3-8-rgb_front.mp4	It's called a shaping map.	datasets/training_data/train_2D_keypoints/openpose_output/json/cG6jFsMdpnw_3-8-rgb_front
cH27PiYX6gI_1-9-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cH27PiYX6gI_1-9-rgb_front.mp4	Well, my name is Michelle, and I'm a dental assistant with Solutionz, and I'm going to explain and show you, on how you can brush your teeth.	datasets/training_data/train_2D_keypoints/openpose_output/json/cH27PiYX6gI_1-9-rgb_front
cH27PiYX6gI_2_3_4_5-9-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cH27PiYX6gI_2_3_4_5-9-rgb_front.mp4	We have a great girl. She's going to demonstrate for us, on how to brush your teeth. It's pretty simple. First of all, you need the set of teeth, and you need a toothbrush, and a toothpaste.You want to place a small amount of toothpaste on to your toothbrush.	datasets/training_data/train_2D_keypoints/openpose_output/json/cH27PiYX6gI_2_3_4_5-9-rgb_front
cH9SbtBbEEY_16-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cH9SbtBbEEY_16-8-rgb_front.mp4	For more information contact me at johngraden.com.	datasets/training_data/train_2D_keypoints/openpose_output/json/cH9SbtBbEEY_16-8-rgb_front
cH9SbtBbEEY_5-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cH9SbtBbEEY_5-8-rgb_front.mp4	A direct attack just like it implies, I am out where I set point control without a fake, without anything else, I simply step in, pow, and I directly attack him.	datasets/training_data/train_2D_keypoints/openpose_output/json/cH9SbtBbEEY_5-8-rgb_front
cKW0IfaDisU_7-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cKW0IfaDisU_7-3-rgb_front.mp4	You need to be able to press down, which is why I like doing it on the floor.	datasets/training_data/train_2D_keypoints/openpose_output/json/cKW0IfaDisU_7-3-rgb_front
cKW0IfaDisU_8-3-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cKW0IfaDisU_8-3-rgb_front.mp4	I have that gravity working for me and I can press down.	datasets/training_data/train_2D_keypoints/openpose_output/json/cKW0IfaDisU_8-3-rgb_front
cKmtmtqeUkI_0-9-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cKmtmtqeUkI_0-9-rgb_front.mp4	Hi, on behalf of expertvillag.com, my name is Shelly Roberts with AA Callister in Salt Lake City, Utah, I am going to show you some points about how to do buy a winter horse blanket.	datasets/training_data/train_2D_keypoints/openpose_output/json/cKmtmtqeUkI_0-9-rgb_front
cKmtmtqeUkI_2-9-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cKmtmtqeUkI_2-9-rgb_front.mp4	It is a body cover that will usually cover from their chest back to their tail and this is Rudy here.	datasets/training_data/train_2D_keypoints/openpose_output/json/cKmtmtqeUkI_2-9-rgb_front
cN11VMtIguw_4-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cN11VMtIguw_4-8-rgb_front.mp4	If this hair grows in this direction, then go that way and separate your sections.	datasets/training_data/train_2D_keypoints/openpose_output/json/cN11VMtIguw_4-8-rgb_front
cN11VMtIguw_6-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cN11VMtIguw_6-8-rgb_front.mp4	It's growing this way, I'm applying this way.	datasets/training_data/train_2D_keypoints/openpose_output/json/cN11VMtIguw_6-8-rgb_front
cN11VMtIguw_9-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cN11VMtIguw_9-8-rgb_front.mp4	And then I'm going to remove against the direction of the hair growth.	datasets/training_data/train_2D_keypoints/openpose_output/json/cN11VMtIguw_9-8-rgb_front
cNLpx_e0_kk_10-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cNLpx_e0_kk_10-5-rgb_front.mp4	You know, here we've had four pages in a row that are captioned.	datasets/training_data/train_2D_keypoints/openpose_output/json/cNLpx_e0_kk_10-5-rgb_front
cNLpx_e0_kk_4-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cNLpx_e0_kk_4-5-rgb_front.mp4	Comics are a visual medium and movies tend to be a visual medium as well.	datasets/training_data/train_2D_keypoints/openpose_output/json/cNLpx_e0_kk_4-5-rgb_front
cNLpx_e0_kk_6-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cNLpx_e0_kk_6-5-rgb_front.mp4	But, the thing to remember about comics is that they're also a literary medium.	datasets/training_data/train_2D_keypoints/openpose_output/json/cNLpx_e0_kk_6-5-rgb_front
cNLpx_e0_kk_9-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cNLpx_e0_kk_9-5-rgb_front.mp4	And, if you want to do a voice over and include captions, that's fairly easy to do.	datasets/training_data/train_2D_keypoints/openpose_output/json/cNLpx_e0_kk_9-5-rgb_front
cOQgnuYJzyw_15-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cOQgnuYJzyw_15-8-rgb_front.mp4	Then each girl is going to take a turn.	datasets/training_data/train_2D_keypoints/openpose_output/json/cOQgnuYJzyw_15-8-rgb_front
cOQgnuYJzyw_17-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cOQgnuYJzyw_17-8-rgb_front.mp4	Other times, it can just be a free fall.	datasets/training_data/train_2D_keypoints/openpose_output/json/cOQgnuYJzyw_17-8-rgb_front
cOQgnuYJzyw_18-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cOQgnuYJzyw_18-8-rgb_front.mp4	Whenever you feel the motivation to start your cheer, you're going want to make sure everyone is paying attention.	datasets/training_data/train_2D_keypoints/openpose_output/json/cOQgnuYJzyw_18-8-rgb_front
cOQgnuYJzyw_5-8-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cOQgnuYJzyw_5-8-rgb_front.mp4	We don't just want to do them in the same order every game because then it's going to get boring.	datasets/training_data/train_2D_keypoints/openpose_output/json/cOQgnuYJzyw_5-8-rgb_front
cP4ZkVUIKGE_12-9-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cP4ZkVUIKGE_12-9-rgb_front.mp4	This plant can be grown inside in a bright area or even a low lit area.	datasets/training_data/train_2D_keypoints/openpose_output/json/cP4ZkVUIKGE_12-9-rgb_front
cP4ZkVUIKGE_5-9-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cP4ZkVUIKGE_5-9-rgb_front.mp4	This is almost a brown thumber's favorite plant.	datasets/training_data/train_2D_keypoints/openpose_output/json/cP4ZkVUIKGE_5-9-rgb_front
cQBrXCcfDyc_1-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cQBrXCcfDyc_1-5-rgb_front.mp4	I'm going to need to borrow a dollar from a spectator.	datasets/training_data/train_2D_keypoints/openpose_output/json/cQBrXCcfDyc_1-5-rgb_front
cQBrXCcfDyc_11-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cQBrXCcfDyc_11-5-rgb_front.mp4	Right there.	datasets/training_data/train_2D_keypoints/openpose_output/json/cQBrXCcfDyc_11-5-rgb_front
cQBrXCcfDyc_21-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cQBrXCcfDyc_21-5-rgb_front.mp4	When I count to three, let go.	datasets/training_data/train_2D_keypoints/openpose_output/json/cQBrXCcfDyc_21-5-rgb_front
cQBrXCcfDyc_31-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cQBrXCcfDyc_31-5-rgb_front.mp4	Does it match?	datasets/training_data/train_2D_keypoints/openpose_output/json/cQBrXCcfDyc_31-5-rgb_front
cQBrXCcfDyc_43-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cQBrXCcfDyc_43-5-rgb_front.mp4	I take their dollar as I'm reaching for the knife, and put it in my pocket, then give them this wadded up piece of paper to hold.	datasets/training_data/train_2D_keypoints/openpose_output/json/cQBrXCcfDyc_43-5-rgb_front
cQwxm1k62WY_16-5-rgb_front	datasets/training_data/train_rgb_front_clips/raw_videos/cQwxm1k62WY_16-5-rgb_front.mp4	So by just even having a few lamps or a few lights or using the lights that you already have, sometimes you can use clip on lights and sometimes even a night light over a plant will make all the difference.	datasets/training_data/train_2D_keypoints/openpose_output/json/cQwxm1k62WY_16-5-rgb_front
