VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE
EEMLjP2s3Sg	EEMLjP2s3Sg-11-rgb_front	EEMLjP2s3Sg_3	EEMLjP2s3Sg_3-11-rgb_front	35.16	43.52	So obviously I can't go all the way to the middle but to move it to our pie pan.
EEMLjP2s3Sg	EEMLjP2s3Sg-11-rgb_front	EEMLjP2s3Sg_4	EEMLjP2s3Sg_4-11-rgb_front	44.41	48.44	We're just going to flop it this over anyway like a burrito.
EF3OUyjt6PE	EF3OUyjt6PE-3-rgb_front	EF3OUyjt6PE_1	EF3OUyjt6PE_1-3-rgb_front	23.21	52.31	And the dealer has his 3 cards and your going to place your bet because a pair kings is a very good hand to have and you see the dealer also has a pair of kings so your thinking now what are we going to do, cause everybody has a pair of kings, were going to the 3rd card since you have a queen, and the dealer has a 5, you are the winner, so your going to win your ante, your going to win your bet, and your also going to win your pair plus because you do have a pair of kings.
EF4dlnqkJ3w	EF4dlnqkJ3w-8-rgb_front	EF4dlnqkJ3w_13	EF4dlnqkJ3w_13-8-rgb_front	37.95	39.32	And you're trying to get away from it.
EF4dlnqkJ3w	EF4dlnqkJ3w-8-rgb_front	EF4dlnqkJ3w_23	EF4dlnqkJ3w_23-8-rgb_front	64.29	66.52	Make sure you don't look at the floor, this whole time.
EF4dlnqkJ3w	EF4dlnqkJ3w-8-rgb_front	EF4dlnqkJ3w_31	EF4dlnqkJ3w_31-8-rgb_front	84.37	85.31	Or moving back.
EF4dlnqkJ3w	EF4dlnqkJ3w-8-rgb_front	EF4dlnqkJ3w_33	EF4dlnqkJ3w_33-8-rgb_front	88.0	90.24	One and two.
EF4dlnqkJ3w	EF4dlnqkJ3w-8-rgb_front	EF4dlnqkJ3w_4	EF4dlnqkJ3w_4-8-rgb_front	14.01	15.54	Well, you've got to learn how to slip.
EF4dlnqkJ3w	EF4dlnqkJ3w-8-rgb_front	EF4dlnqkJ3w_6	EF4dlnqkJ3w_6-8-rgb_front	19.58	20.54	So you have balance.
EF4dlnqkJ3w	EF4dlnqkJ3w-8-rgb_front	EF4dlnqkJ3w_9	EF4dlnqkJ3w_9-8-rgb_front	26.38	31.46	The most common mistake people make, slipping, is they look at the floor as they go down.
EFaag-4WI58	EFaag-4WI58-2-rgb_front	EFaag-4WI58_10	EFaag-4WI58_10-2-rgb_front	57.67	61.17	Sometimes the person who is first out is not the one who wins.
EFaag-4WI58	EFaag-4WI58-2-rgb_front	EFaag-4WI58_6	EFaag-4WI58_6-2-rgb_front	26.88	29.67	Wild cards are allowed to play any time.
EFaag-4WI58	EFaag-4WI58-2-rgb_front	EFaag-4WI58_9	EFaag-4WI58_9-2-rgb_front	48.44	56.37	So the goal of Uno is to be the first to have all your cards out of your hand and to have the most points afterwards.
EGuNTfFR99Y	EGuNTfFR99Y-8-rgb_front	EGuNTfFR99Y_1	EGuNTfFR99Y_1-8-rgb_front	5.66	14.66	Now, don't think that just because you're not between those two white lines that you're not an important part of the offense, because even the smartest base runners, needs help getting around the bases.
EIpx6DCSGFA	EIpx6DCSGFA-5-rgb_front	EIpx6DCSGFA_10	EIpx6DCSGFA_10-5-rgb_front	73.51	94.6	Again, dealing up, up, up, dealer card up, up, up, up and in this case, the next card I put is down or called the hole card, and again, slide into the table so nobody can see and put it under.
EIpx6DCSGFA	EIpx6DCSGFA-5-rgb_front	EIpx6DCSGFA_4	EIpx6DCSGFA_4-5-rgb_front	29.81	36.54	The next card is up, what I do is put it toward the right of the card, why?
ELjAzrkPx0s	ELjAzrkPx0s-5-rgb_front	ELjAzrkPx0s_13	ELjAzrkPx0s_13-5-rgb_front	83.09	86.32	Pull out on your lever.
ELjAzrkPx0s	ELjAzrkPx0s-5-rgb_front	ELjAzrkPx0s_21	ELjAzrkPx0s_21-5-rgb_front	126.56	129.82	Something that goes from newborn on through.
EMi4hyW42Fs	EMi4hyW42Fs-5-rgb_front	EMi4hyW42Fs_12	EMi4hyW42Fs_12-5-rgb_front	107.67	109.04	Well I made an angry face because I'm really mad that I missed the bus this morning or whatever it is.
EMi4hyW42Fs	EMi4hyW42Fs-5-rgb_front	EMi4hyW42Fs_3	EMi4hyW42Fs_3-5-rgb_front	29.64	36.96	You have everybody sit in a circle, they're all sitting down and one person is going to make a face.
EN-WLnmBPjI	EN-WLnmBPjI-3-rgb_front	EN-WLnmBPjI_5	EN-WLnmBPjI_5-3-rgb_front	29.64	34.63	Now as you continue with any business, you are going to learn a lot more about that.
EN-WLnmBPjI	EN-WLnmBPjI-3-rgb_front	EN-WLnmBPjI_7	EN-WLnmBPjI_7-3-rgb_front	38.31	41.76	Any time you can educate your customer and we will speak about this a little bit more in detail later.
EN-WLnmBPjI	EN-WLnmBPjI-3-rgb_front	EN-WLnmBPjI_8	EN-WLnmBPjI_8-3-rgb_front	42.28	47.05	Then you are helping that customer better communicate with you what their expectations may be in the future.
ENBcYRl4X3Y	ENBcYRl4X3Y-8-rgb_front	ENBcYRl4X3Y_6	ENBcYRl4X3Y_6-8-rgb_front	57.06	60.08	This is your first mix we have a second mix coming up.
EN_Lv4gfL_A	EN_Lv4gfL_A-8-rgb_front	EN_Lv4gfL_A_5	EN_Lv4gfL_A_5-8-rgb_front	29.26	32.49	I prefer to always have people speak in the present tense.
EP6wVTJ7yjk	EP6wVTJ7yjk-5-rgb_front	EP6wVTJ7yjk_12	EP6wVTJ7yjk_12-5-rgb_front	72.39	75.95	So, you want to go ahead and make sure they're in there solid.
EP6wVTJ7yjk	EP6wVTJ7yjk-5-rgb_front	EP6wVTJ7yjk_4	EP6wVTJ7yjk_4-5-rgb_front	15.79	20.19	This would be your heel strap and toe strap.
EPayNV0Nmqk	EPayNV0Nmqk-5-rgb_front	EPayNV0Nmqk_0	EPayNV0Nmqk_0-5-rgb_front	1.34	9.18	Pandering is not the answer, but how do you compliment a man who catches your eye?
EPayNV0Nmqk	EPayNV0Nmqk-5-rgb_front	EPayNV0Nmqk_11	EPayNV0Nmqk_11-5-rgb_front	46.33	48.64	Maybe he has something on his shirt.
EPayNV0Nmqk	EPayNV0Nmqk-5-rgb_front	EPayNV0Nmqk_21	EPayNV0Nmqk_21-5-rgb_front	84.45	85.87	He's there.
EQ4tPCXpWsg	EQ4tPCXpWsg-8-rgb_front	EQ4tPCXpWsg_1	EQ4tPCXpWsg_1-8-rgb_front	14.05	17.67	You don't need to use an odometer and keep track of every mile that you ride.
EQEjh8_dXSk	EQEjh8_dXSk-3-rgb_front	EQEjh8_dXSk_10	EQEjh8_dXSk_10-3-rgb_front	37.59	41.29	It's got three legs and folds down.
EQEjh8_dXSk	EQEjh8_dXSk-3-rgb_front	EQEjh8_dXSk_20	EQEjh8_dXSk_20-3-rgb_front	70.74	74.45	A lot of tripods, the more professional kinds have levels on them.
EQEjh8_dXSk	EQEjh8_dXSk-3-rgb_front	EQEjh8_dXSk_30	EQEjh8_dXSk_30-3-rgb_front	104.79	109.19	You don't want to put your camera into a tripod too tight.
EQEjh8_dXSk	EQEjh8_dXSk-3-rgb_front	EQEjh8_dXSk_4	EQEjh8_dXSk_4-3-rgb_front	14.36	18.79	It is a very sturdy, trusty tripod.
ER9YIeOTAkA	ER9YIeOTAkA-5-rgb_front	ER9YIeOTAkA_0	ER9YIeOTAkA_0-5-rgb_front	0.22	11.03	So we have our yummy bacon, I'm taking it to our cast iron grill which is kind of smoking right now, which is the way I want it.
ERpBK4lEjfI	ERpBK4lEjfI-8-rgb_front	ERpBK4lEjfI_13	ERpBK4lEjfI_13-8-rgb_front	59.64	61.28	I'm going to turn it off.
ERpBK4lEjfI	ERpBK4lEjfI-8-rgb_front	ERpBK4lEjfI_21	ERpBK4lEjfI_21-8-rgb_front	108.86	116.17	Hopefully, your screen catcher is still working and right now it's giving us basic systems for Tim.
ERpBK4lEjfI	ERpBK4lEjfI-8-rgb_front	ERpBK4lEjfI_23	ERpBK4lEjfI_23-8-rgb_front	123.36	132.8	We're going to go back into Tim and what we need to do if we want to get rid of Tim's account is we need to log him out.
ERpBK4lEjfI	ERpBK4lEjfI-8-rgb_front	ERpBK4lEjfI_3	ERpBK4lEjfI_3-8-rgb_front	15.46	17.62	So we're going to go on to our system preferences.
ERpBK4lEjfI	ERpBK4lEjfI-8-rgb_front	ERpBK4lEjfI_33	ERpBK4lEjfI_33-8-rgb_front	173.76	174.28	Bye.
ERrylmFZEZM	ERrylmFZEZM-5-rgb_front	ERrylmFZEZM_5	ERrylmFZEZM_5-5-rgb_front	63.47	69.54	If the paint is already dry, what you'll have to do is wet the area, like this.
ERrylmFZEZM	ERrylmFZEZM-5-rgb_front	ERrylmFZEZM_7	ERrylmFZEZM_7-5-rgb_front	89.55	92.49	You see where I've blotted; it's removed paint.
ERrylmFZEZM	ERrylmFZEZM-5-rgb_front	ERrylmFZEZM_8	ERrylmFZEZM_8-5-rgb_front	92.49	102.13	In a lot of cases, you can't remove the paint entirely; it's just impossible, but you can get some of it out.
ESNX4Yoy2M8	ESNX4Yoy2M8-5-rgb_front	ESNX4Yoy2M8_7	ESNX4Yoy2M8_7-5-rgb_front	45.73	61.26	Inside a tanning salon we have these acrylics that you lay on and it will damage the acrylics and so we don't allow anything into a tanning salon that's not been approved for indoor tanning.
ESNX4Yoy2M8	ESNX4Yoy2M8-5-rgb_front	ESNX4Yoy2M8_8	ESNX4Yoy2M8_8-5-rgb_front	61.26	67.87	So it has to say approved for indoor tanning before we let any of our clients use any other kind of product.
EUX-PNdmh-g	EUX-PNdmh-g-5-rgb_front	EUX-PNdmh-g_6	EUX-PNdmh-g_6-5-rgb_front	55.36	60.43	And you're going, each step, the opposite arm is coming with you, just like...just like you're running.
EUX-PNdmh-g	EUX-PNdmh-g-5-rgb_front	EUX-PNdmh-g_9	EUX-PNdmh-g_9-5-rgb_front	87.29	97.26	A lot of times people say that duck walking is bad for your knees, and if you have pre-existing knee injuries, then yes, you probably shouldn't do duck walks.
EVXMvKdabuc	EVXMvKdabuc-1-rgb_front	EVXMvKdabuc_11	EVXMvKdabuc_11-1-rgb_front	54.37	60.37	Barney's always has a good selection of hot chocolate and flavors.
EVXMvKdabuc	EVXMvKdabuc-1-rgb_front	EVXMvKdabuc_21	EVXMvKdabuc_21-1-rgb_front	128.57	130.85	Then we found of course, Cadbury's.
EVXMvKdabuc	EVXMvKdabuc-1-rgb_front	EVXMvKdabuc_23	EVXMvKdabuc_23-1-rgb_front	134.85	138.63	We found another hot chocolate mix and we'll put that in.
EVXMvKdabuc	EVXMvKdabuc-1-rgb_front	EVXMvKdabuc_3	EVXMvKdabuc_3-1-rgb_front	19.37	25.03	What we've done is we've put together things that have to do with chocolate or that will compliment chocolate.
EWKHuFQm9GI	EWKHuFQm9GI-5-rgb_front	EWKHuFQm9GI_11	EWKHuFQm9GI_11-5-rgb_front	76.57	90.64	Our position for the next break which will be a fist, one board fist, is walking stance, which is about shoulder with a distance from the board.
EWKHuFQm9GI	EWKHuFQm9GI-5-rgb_front	EWKHuFQm9GI_5	EWKHuFQm9GI_5-5-rgb_front	33.7	34.15	Okay?
EWV6xcewNVk	EWV6xcewNVk-8-rgb_front	EWV6xcewNVk_11	EWV6xcewNVk_11-8-rgb_front	45.02	58.52	So now what I'm going to do is place it right on the braid, go under the braid, and through the top of the hair extension here.
EWV6xcewNVk	EWV6xcewNVk-8-rgb_front	EWV6xcewNVk_6	EWV6xcewNVk_6-8-rgb_front	19.74	27.6	You've got to first put a braid at the back of your hair.
EWV6xcewNVk	EWV6xcewNVk-8-rgb_front	EWV6xcewNVk_9	EWV6xcewNVk_9-8-rgb_front	35.83	40.37	Now you're going to use a needle and thread like I have here.
EYEhiZ6Y0Fs	EYEhiZ6Y0Fs-5-rgb_front	EYEhiZ6Y0Fs_4	EYEhiZ6Y0Fs_4-5-rgb_front	49.02	65.98	I like using these glass, kind of these melted glass marbles and you can get these in all kinds of craft stores.
EYEw-9w4dRI	EYEw-9w4dRI-3-rgb_front	EYEw-9w4dRI_11	EYEw-9w4dRI_11-3-rgb_front	63.57	70.76	See the legs and all of that come out, donât be squeamish about this, this is real easy and your reward is wonderful.
EYEw-9w4dRI	EYEw-9w4dRI-3-rgb_front	EYEw-9w4dRI_5	EYEw-9w4dRI_5-3-rgb_front	30.99	34.2	So what you want to do is you can see the shells on these are very, very light.
EYEw-9w4dRI	EYEw-9w4dRI-3-rgb_front	EYEw-9w4dRI_7	EYEw-9w4dRI_7-3-rgb_front	39.52	46.97	Sometimes, with these sizes of shrimp you wonât really find a mud vein too much in the, the back of them.
EYEw-9w4dRI	EYEw-9w4dRI-3-rgb_front	EYEw-9w4dRI_8	EYEw-9w4dRI_8-3-rgb_front	46.96	50.11	Donât worry if you, if you get the bigger shrimp, sometimes they do.
EZA0R3KNbYc	EZA0R3KNbYc-5-rgb_front	EZA0R3KNbYc_4	EZA0R3KNbYc_4-5-rgb_front	80.46	83.51	Some have never heard her sing so that was a great idea.
EZA2N6-oiEc	EZA2N6-oiEc-5-rgb_front	EZA2N6-oiEc_5	EZA2N6-oiEc_5-5-rgb_front	30.19	36.65	We're going to cover a little bit about the actual proper footwear to wear for jump roping.
EZdSBFrRQxM	EZdSBFrRQxM-4-rgb_front	EZdSBFrRQxM_0	EZdSBFrRQxM_0-4-rgb_front	0.41	7.37	Now, I am going to show you how to give a prep beat for the ensemble to come in on beat four.
E_uBBA0Cdh0	E_uBBA0Cdh0-5-rgb_front	E_uBBA0Cdh0_3	E_uBBA0Cdh0_3-5-rgb_front	32.54	33.55	Of course!
EahG_9V_nEc	EahG_9V_nEc-8-rgb_front	EahG_9V_nEc_3	EahG_9V_nEc_3-8-rgb_front	15.9	20.9	It's a little fragile sometimes, like anything else you have to be careful.
EauGmYmH6rc	EauGmYmH6rc-5-rgb_front	EauGmYmH6rc_5	EauGmYmH6rc_5-5-rgb_front	52.51	60.96	What they, the thing that makes them breaking pliers is if you look at tip, see how the tip comes together at an angle?
EauGmYmH6rc	EauGmYmH6rc-5-rgb_front	EauGmYmH6rc_7	EauGmYmH6rc_7-5-rgb_front	68.86	86.79	Furthermore, this particular set of pliers I like has kind of this sort of rubber kind of shoe, this kind of protective rubber, kind of on top of the metal which allows you to get a firm grip but it still provides a little bit of kind of protection of digging into that glass or maybe cracking that glass even more.
EauGmYmH6rc	EauGmYmH6rc-5-rgb_front	EauGmYmH6rc_8	EauGmYmH6rc_8-5-rgb_front	86.82	90.8	So you don't need to have those, that sort of rubber housing on the tips but I like it.
EbGnmoS4D4U	EbGnmoS4D4U-8-rgb_front	EbGnmoS4D4U_3	EbGnmoS4D4U_3-8-rgb_front	17.51	19.53	I think a couple of things are happening in here.
Ec9KthfKXXI	Ec9KthfKXXI-8-rgb_front	Ec9KthfKXXI_6	Ec9KthfKXXI_6-8-rgb_front	21.99	23.8	A 6 o'clock date on a weekday.
Ec9KthfKXXI	Ec9KthfKXXI-8-rgb_front	Ec9KthfKXXI_9	Ec9KthfKXXI_9-8-rgb_front	31.76	41.37	I'm going to try to show you how you can wear something to work and transition that same outfit into an appropriate date for after work.
Ecvmz6alyBg	Ecvmz6alyBg-8-rgb_front	Ecvmz6alyBg_4	Ecvmz6alyBg_4-8-rgb_front	23.41	30.5	If you have, actually, hair that's course, curly, you might want to choose, here's one, Semi De Lino Shampoo.
EdJgTx0iFeE	EdJgTx0iFeE-5-rgb_front	EdJgTx0iFeE_0	EdJgTx0iFeE_0-5-rgb_front	0.64	10.57	Once again, in this clip, we are going to be hooping in the opposite direction, a very challenging thing to do.
EdJgTx0iFeE	EdJgTx0iFeE-5-rgb_front	EdJgTx0iFeE_15	EdJgTx0iFeE_15-5-rgb_front	87.32	89.84	Kind of back and forth.
EdJgTx0iFeE	EdJgTx0iFeE-5-rgb_front	EdJgTx0iFeE_25	EdJgTx0iFeE_25-5-rgb_front	129.0	137.54	Once again, if it starts to fall, really give it that kick.
EdJgTx0iFeE	EdJgTx0iFeE-5-rgb_front	EdJgTx0iFeE_35	EdJgTx0iFeE_35-5-rgb_front	177.63	181.38	The faster you turn, the more the hoop will float.
EeVXp0hN3qY	EeVXp0hN3qY-5-rgb_front	EeVXp0hN3qY_0	EeVXp0hN3qY_0-5-rgb_front	0.43	2.82	Hi, I'm Kerri and I'm at Zebra in Berkeley.
Eeg85JitLz0	Eeg85JitLz0-3-rgb_front	Eeg85JitLz0_2	Eeg85JitLz0_2-3-rgb_front	21.14	24.23	It is vital at this point to have the wire leader.
EfHyeua7X_w	EfHyeua7X_w-8-rgb_front	EfHyeua7X_w_5	EfHyeua7X_w_5-8-rgb_front	50.38	66.44	What I asked them to do by just picking up the glass and putting their nose in it, and smelling, was just to get the initial impression of the smell of a wine, or the wine's primary or first aroma, and a wine's primary or first aroma will be; smells like wine.
Eh4cZxdMMc8	Eh4cZxdMMc8-8-rgb_front	Eh4cZxdMMc8_14	Eh4cZxdMMc8_14-8-rgb_front	63.85	67.76	Because of that we turn off and on the oven, I mean the mixer.
Eh697LCFjTw	Eh697LCFjTw-3-rgb_front	Eh697LCFjTw_12	Eh697LCFjTw_12-3-rgb_front	60.07	67.15	It depends on what kind of coverage you want, what your skin's like, what kind of feel, or what kind of texture you like on your face.
Eh697LCFjTw	Eh697LCFjTw-3-rgb_front	Eh697LCFjTw_5	Eh697LCFjTw_5-3-rgb_front	19.8	25.06	These usually will work well for people who first of all, want a quick application.
EhRYdxh3OTc	EhRYdxh3OTc-8-rgb_front	EhRYdxh3OTc_13	EhRYdxh3OTc_13-8-rgb_front	107.35	109.03	It's a radial tire.
EhkIOccpxGw	EhkIOccpxGw-5-rgb_front	EhkIOccpxGw_5	EhkIOccpxGw_5-5-rgb_front	41.03	51.09	There is a number of good patterns ideas that you can get from your local fabric store.
EhkIOccpxGw	EhkIOccpxGw-5-rgb_front	EhkIOccpxGw_7	EhkIOccpxGw_7-5-rgb_front	58.29	63.5	But this one was a good one that gave me some ideas for the one that I would be doing today.
EhkIOccpxGw	EhkIOccpxGw-5-rgb_front	EhkIOccpxGw_8	EhkIOccpxGw_8-5-rgb_front	63.7	86.17	I would be using some coordinated fabric, different patterns but similar color schemes an other options that you might want to consider are gingham, floral, many different colors that work well together.
EiJtSpDvqOo	EiJtSpDvqOo-4-rgb_front	EiJtSpDvqOo_3	EiJtSpDvqOo_3-4-rgb_front	22.58	26.31	Curly hair or wavy hair has more of a disulfide bond which is the way that the proteins are actually bonded together.
EicYnoErTkI	EicYnoErTkI-1-rgb_front	EicYnoErTkI_1	EicYnoErTkI_1-1-rgb_front	6.07	12.35	Whether it's your first time ice fishing or your fiftieth time ice fishing, it's always good to fish with someone.
Ek_sDHcuM7U	Ek_sDHcuM7U-8-rgb_front	Ek_sDHcuM7U_13	Ek_sDHcuM7U_13-8-rgb_front	67.44	72.24	It just says forest and has a picture that takes up nearly the entire forest, nearly the entire card.
Ek_sDHcuM7U	Ek_sDHcuM7U-8-rgb_front	Ek_sDHcuM7U_6	Ek_sDHcuM7U_6-8-rgb_front	33.62	38.45	This is a much more recent forest from the Lorwyn expansion set.
Ek_sDHcuM7U	Ek_sDHcuM7U-8-rgb_front	Ek_sDHcuM7U_9	Ek_sDHcuM7U_9-8-rgb_front	48.69	55.5	As the sets have progressed, the way the cards are templated has become much more refined.
ElkLut10fCQ	ElkLut10fCQ-8-rgb_front	ElkLut10fCQ_4	ElkLut10fCQ_4-8-rgb_front	23.02	31.75	The other thing I want to stress is: don't think you need to spend ten or fifteen minutes at a time on one bag, just hitting that same bag over and over again.
ElkLut10fCQ	ElkLut10fCQ-8-rgb_front	ElkLut10fCQ_6	ElkLut10fCQ_6-8-rgb_front	39.87	51.02	But what I like to see is have the boxer do three rounds with a normal speed and power and then go do something else, speed bag or something, and then come back to the heavy bag again.
ElkLut10fCQ	ElkLut10fCQ-8-rgb_front	ElkLut10fCQ_9	ElkLut10fCQ_9-8-rgb_front	62.67	66.7	And then, go do something else, double-end bag maybe.
Elw15ZJ0fsE	Elw15ZJ0fsE-8-rgb_front	Elw15ZJ0fsE_2	Elw15ZJ0fsE_2-8-rgb_front	15.81	22.91	Now, this is not real grass, but you're getting closer to the real thing than plastic grass, certainly.
EmJxMCutzz0	EmJxMCutzz0-5-rgb_front	EmJxMCutzz0_2	EmJxMCutzz0_2-5-rgb_front	11.48	15.0	We're going to up the [INDISCERNIBLE] on that by adding in weights.
EmmuWoCUgXs	EmmuWoCUgXs-8-rgb_front	EmmuWoCUgXs_0	EmmuWoCUgXs_0-8-rgb_front	0.78	5.32	My name is Anthony Maddaloni, and I'm going to be talking about how to start a photography business.
EmmuWoCUgXs	EmmuWoCUgXs-8-rgb_front	EmmuWoCUgXs_11	EmmuWoCUgXs_11-8-rgb_front	93.31	95.35	So those are some aspects that you want to look at it.
EmmuWoCUgXs	EmmuWoCUgXs-8-rgb_front	EmmuWoCUgXs_2	EmmuWoCUgXs_2-8-rgb_front	11.65	16.06	Most people start out in photography as a hobby or something they really enjoy.
EmmuWoCUgXs	EmmuWoCUgXs-8-rgb_front	EmmuWoCUgXs_21	EmmuWoCUgXs_21-8-rgb_front	178.28	179.47	You're going to get all that business.
EmxarfGOKd0	EmxarfGOKd0-8-rgb_front	EmxarfGOKd0_1	EmxarfGOKd0_1-8-rgb_front	6.0	25.19	Now tail loss is one of the most feared illnesses by a leopard gecko owner simply because, especially if they are used for breeding or for show purposes, because the tail that's lost, they can regrow their tail, but what regrows is not the same.
EmxarfGOKd0	EmxarfGOKd0-8-rgb_front	EmxarfGOKd0_11	EmxarfGOKd0_11-8-rgb_front	88.15	95.93	You also want to make sure they have plenty off food, plenty of fresh water, and a nice warm area, but also a nice cool area to thermo-regulate.
EmxarfGOKd0	EmxarfGOKd0-8-rgb_front	EmxarfGOKd0_21	EmxarfGOKd0_21-8-rgb_front	153.6	156.74	So carefully examine the body and make sure you don't see any little bugs.
EmxarfGOKd0	EmxarfGOKd0-8-rgb_front	EmxarfGOKd0_3	EmxarfGOKd0_3-8-rgb_front	29.04	44.12	This is actually meant to be able to fool its predators, because they are able to drop their tail, they want to be able to distract their predator from their head and use their tail as a decoy, which they can drop and escape at that point.
EmxarfGOKd0	EmxarfGOKd0-8-rgb_front	EmxarfGOKd0_31	EmxarfGOKd0_31-8-rgb_front	223.96	231.47	Not necessarily the type that gets the redness out of your eyes, but you want to make sure you get specifically eye lubricant.
EnTdOClhYyo	EnTdOClhYyo-5-rgb_front	EnTdOClhYyo_5	EnTdOClhYyo_5-5-rgb_front	46.46	59.62	What I have done is measure this room and made a determination that I wanted this space pretty much open around the rug.
EoDKNZoD2-o	EoDKNZoD2-o-8-rgb_front	EoDKNZoD2-o_5	EoDKNZoD2-o_5-8-rgb_front	31.0	42.2	Another helpful tip in preserving your picket fence, is to remove the dirt or any wet debris at the bottom of your fence.
EoDKNZoD2-o	EoDKNZoD2-o-8-rgb_front	EoDKNZoD2-o_7	EoDKNZoD2-o_7-8-rgb_front	48.57	54.86	When you paint a fence, it has two primary functions.
EoDKNZoD2-o	EoDKNZoD2-o-8-rgb_front	EoDKNZoD2-o_8	EoDKNZoD2-o_8-8-rgb_front	55.03	56.13	The first is that it looks good.
EqJqWYBEUPQ	EqJqWYBEUPQ-8-rgb_front	EqJqWYBEUPQ_5	EqJqWYBEUPQ_5-8-rgb_front	69.28	73.62	You don't want them sitting on the table next to you, you don't want them in your lap.
Es5VTK3IOv0	Es5VTK3IOv0-5-rgb_front	Es5VTK3IOv0_1	Es5VTK3IOv0_1-5-rgb_front	3.93	7.23	Today I'm going to show you how to choose the right nail.
Es5VTK3IOv0	Es5VTK3IOv0-5-rgb_front	Es5VTK3IOv0_21	Es5VTK3IOv0_21-5-rgb_front	223.26	232.4	These are just some basic things to know about nails when you're choosing the right nail for whatever type of application you're using them for.
EsiznYw5CVA	EsiznYw5CVA-5-rgb_front	EsiznYw5CVA_3	EsiznYw5CVA_3-5-rgb_front	14.93	17.09	This is called alternating hop.
